pincode,place,state,district,lat,lng
140308,Kumbra,Punjab,Rupnagar,31.0624,76.4894
140401,IFP Rajpura,Punjab,Patiala,30.2803,76.3516
140402,Ugani,Punjab,Patiala,30.506,76.5659
140405,Mulanpur Kalan,Punjab,Fatehgarh Sahib,30.615,76.3142
140406,Rajindergarh,Punjab,Fatehgarh Sahib,30.6147,76.4568
140407,Fatehgarh Sahib,Punjab,Fatehgarh Sahib,30.5733,76.5092
140408,Balhari Kalan,Punjab,Fatehgarh Sahib,30.6562,76.528
140412,Khalaspur,Punjab,Fatehgarh Sahib,30.496,76.3425
140413,Garangan,Punjab,Mohali,30.7197,76.5439
140417,Nogawan,Punjab,Patiala,30.4434,76.7021
140501,Samgoli,Punjab,Mohali,30.4552,76.8562
140506,Jalalpur,Punjab,Patiala,30.525,76.7411
140507,Rampur Sainia,Punjab,Mohali,30.5631,76.8376
140601,Jhansla,Punjab,Patiala,30.2803,76.3516
140602,Buras,Punjab,Patiala,30.5784,76.6159
140603,Babhat,Punjab,Patiala,30.46825,76.56655
140604,Baltana,Punjab,Mohali,30.6763,76.7411
140701,Kauli,Punjab,Patiala,30.3867,76.49935
140702,Ghanur,Punjab,Patiala,30.3867,76.4902
140802,Sanghol,Punjab,Patiala,30.2803,76.3516
140901,Parol,Punjab,Mohali,30.6763,76.7411
141001,Sarabha Nagar,Punjab,Ludhiana,30.8047,75.8361
141002,Model Town (Ludhiana),Punjab,Ludhiana,30.8047,75.8361
141003,A.P. Basti,Punjab,Ludhiana,30.8047,75.8361
141004,P.A.U.,Punjab,Ludhiana,30.8047,75.8361
141006,Gne College,Punjab,Ludhiana,30.8047,75.8361
141007,Mangat,Punjab,Ludhiana,30.9724,75.9345
141008,Shivpuri (Ludhiana),Punjab,Ludhiana,30.8047,75.8361
141010,Focal Point,Punjab,Ludhiana,30.8485,76.141
141012,Rajguru Nagar,Punjab,Ludhiana,30.8485,76.141
141013,Basant Avenue,Punjab,Ludhiana,30.8485,76.141
141014,Dhandari Kalan,Punjab,Ludhiana,30.8646,75.9185
141015,Karyana Kalan,Punjab,Ludhiana,30.8975,75.9316
141016,Lohora,Punjab,Ludhiana,30.8047,75.8361
141017,Jugiana,Punjab,Ludhiana,30.8549,75.9405
141101,Rurka,Punjab,Ludhiana,30.8381,75.6614
141102,Dewatwal,Punjab,Ludhiana,30.8722,75.7053
141103,Khandur,Punjab,Ludhiana,30.7984,75.7216
141104,Sudhar,Punjab,Ludhiana,30.90695,75.7534
141105,Abbowal,Punjab,Ludhiana,30.8047,75.8361
141106,Halwara Aerodrome,Punjab,Ludhiana,30.9228,75.6892
141107,Barhmi,Punjab,Ludhiana,30.8406,75.6779
141108,Andlu,Punjab,Ludhiana,30.8047,75.8361
141109,Kalas,Punjab,Ludhiana,30.6572,76.0842
141110,Purain,Punjab,Ludhiana,30.8047,75.8361
141112,Gaddowal,Punjab,Ludhiana,30.8047,75.8361
141113,Katani Kalan,Punjab,Ludhiana,30.8535,76.0863
141114,Heddon,Punjab,Ludhiana,30.808,76.1567
141115,Takhran,Punjab,Ludhiana,30.9291,76.1991
141116,Jassowal,Punjab,Ludhiana,30.8,75.8529
141117,Sihar,Punjab,Ludhiana,30.8047,75.8361
141118,Lehra,Punjab,Ludhiana,30.8047,75.8361
141119,Dhudhal Kalan,Punjab,Ludhiana,30.8047,75.8361
141120,Bilga,Punjab,Ludhiana,30.84135,75.91885
141121,Behlolpur,Punjab,Ludhiana,30.9575,75.9386
141122,Natt,Punjab,Ludhiana,30.8289,75.8919
141123,Ramgarh (Ludhiana),Punjab,Ludhiana,30.9575,75.9386
141125,Nanowal Kalan,Punjab,Ludhiana,30.9024,76.289
141126,Sri Bhaini Sahib,Punjab,Ludhiana,30.9304,76.0968
141127,Rattangarh,Punjab,Ludhiana,30.8047,75.8361
141201,Kila Raipur,Punjab,Ludhiana,30.8047,75.8361
141202,Ballowal,Punjab,Ludhiana,30.7685,75.7437
141203,Assi Kalan,Punjab,Ludhiana,30.938,75.8217
141204,Dhulkot,Punjab,Ludhiana,30.839,75.5545
141205,Bahrampur,Punjab,Ludhiana,30.8047,75.8361
141206,Mukandpur,Punjab,Ludhiana,30.7931,75.9055
141401,Nai Mandi Khanna,Punjab,Ludhiana,30.6946,76.1262
141411,Hargana,Punjab,Fatehgarh Sahib,30.6688,76.3205
141412,Mohanpur,Punjab,Ludhiana,30.7397,76.1543
141413,Nizampur,Punjab,Ludhiana,30.6559,76.0162
141414,Nasrali,Punjab,Ludhiana,30.6891,76.1244
141415,Bharthala Randhawa,Punjab,Ludhiana,30.604,76.0709
141416,Barmalipur,Punjab,Ludhiana,30.7531,76.0743
141417,Rahawan,Punjab,Ludhiana,30.8047,75.8361
141418,Begowal,Punjab,Ludhiana,30.8047,75.8361
141419,Ghaloti,Punjab,Ludhiana,30.6861,76.151
141421,Bilaspur,Punjab,Ludhiana,30.7677,76.0842
141422,Hissowal,Punjab,Ludhiana,30.803,75.6673
141801,Khamano Kalan,Punjab,Fatehgarh Sahib,30.6421,76.3642
142001,Moga H.O,Punjab,Moga,30.7625,75.1742
142002,Singhe Wala,Punjab,Moga,30.7625,75.1742
142003,Rauli,Punjab,Moga,30.7625,75.1742
142011,Mehna,Punjab,Moga,30.7811,75.2246
142021,Pamali,Punjab,Ludhiana,30.8384,75.7467
142022,Thakarwal,Punjab,Ludhiana,30.8509,75.8048
142023,Sohian,Punjab,Ludhiana,30.8,75.5666
142024,Sidhwan Kalan,Punjab,Ludhiana,30.854,75.53555
142025,Talwandi Kalan,Punjab,Ludhiana,30.8773,75.6107
142026,Jagraon Tehsil,Punjab,Ludhiana,30.8567,75.6153
142027,Ayali Kalan,Punjab,Ludhiana,30.9114,75.75
142028,Threeke,Punjab,Ludhiana,30.8567,75.6153
142029,Dhaipai,Punjab,Ludhiana,30.8047,75.79665
142030,Chachrari,Punjab,Ludhiana,30.7002,75.8747
142031,Hathur,Punjab,Ludhiana,30.6391,75.4472
142032,Bassian,Punjab,Ludhiana,30.8047,75.8361
142033,Jandi,Punjab,Ludhiana,30.9172,75.4762
142034,Bhamipura,Punjab,Ludhiana,30.7266,75.4784
142035,Dangian,Punjab,Ludhiana,30.771,75.4772
142036,Fatehgarh Siwian,Punjab,Ludhiana,30.89,75.8962
142037,Malliana,Punjab,Moga,30.6783,75.29575
142038,Rajeana,Punjab,Moga,30.5777,75.189
142039,Minian,Punjab,Moga,30.6323,75.32505
142040,Ramuwala Kalan,Punjab,Moga,30.6913,75.3539
142041,Datta,Punjab,Firozpur,30.9492,74.7637
142042,Lohgarh,Punjab,Moga,30.7625,75.1742
142043,Mandar Kalan,Punjab,Moga,30.9077,75.1601
142044,Fatehgarh Sabrah,Punjab,Firozpur,30.9492,74.7637
142045,Raunta,Punjab,Moga,30.7625,75.1742
142046,Patto Hira Singh,Punjab,Moga,30.5949,75.2092
142047,Valtoha,Punjab,Firozpur,31.0406,74.9059
142048,Daroli Bhai,Punjab,Moga,30.8269,75.0883
142049,Sekha Kalan,Punjab,Moga,30.7625,75.1742
142050,Sulhani,Punjab,Firozpur,30.9492,74.9257
142052,Ferozeshah,Punjab,Firozpur,30.9962,74.835
142053,Killi Chahal,Punjab,Moga,30.8233,75.2586
142054,Kokri Kalan,Punjab,Moga,30.8456,75.3307
142055,Madheke,Punjab,Moga,30.5267,75.2867
142056,Gholia Kalan,Punjab,Moga,30.67005,75.1771
142057,Sangatpura,Punjab,Moga,30.5977,75.1267
142058,Nasirewala,Punjab,Moga,30.8778,75.0738
142060,Kabbar Wacha,Punjab,Firozpur,30.8042,74.8793
143001,Nawan Kot,Punjab,Amritsar,31.5729,75.0058
143002,J.F.Mill,Punjab,Amritsar,31.6029,74.8732
143003,Nodal Delivery Office Amritsar,Punjab,Amritsar,31.6029,74.8732
143005,Guru Nanak Dev University,Punjab,Amritsar,31.6029,74.8732
143006,Kot Atma Ram,Punjab,Amritsar,31.6035,74.909
143008,Nangli,Punjab,Amritsar,31.6757,74.8708
143009,Ibban Kalan,Punjab,Amritsar,31.5641,74.8187
143022,Kot Mit Singh,Punjab,Amritsar,31.5891,75.0736
143101,Heir,Punjab,Amritsar,31.7237,74.941
143102,Sarangdeo,Punjab,Amritsar,31.7715,74.863
143103,Kamalpur,Punjab,Amritsar,31.777,74.8387
143105,Basarke Gillan,Punjab,Amritsar,31.7061,74.9005
143107,Chicha,Punjab,Amritsar,31.7061,74.9005
143108,Rangarh,Punjab,Amritsar,31.6106,74.6032
143109,Bhilowal Pacca,Punjab,Amritsar,31.6954,74.7612
143111,Butari,Punjab,Amritsar,31.5521,75.1965
143112,Pheruman,Punjab,Amritsar,31.5185,75.2359
143113,Wadala Johal,Punjab,Amritsar,31.6386,75.0157
143114,Rajdhan,Punjab,Amritsar,31.7241,75.1512
143115,Meherbanapura,Punjab,Amritsar,31.5494,75.0492
143116,Akalgarh Dhupaian,Punjab,Amritsar,31.6496,75.17005
143117,Banian,Punjab,Amritsar,31.6396,74.97455
143118,Vairowal,Punjab,Tarn Taran,31.412,75.1525
143119,Sialka,Punjab,Amritsar,31.7121,75.1383
143149,Mallian,Punjab,Amritsar,31.6448,75.1352
143201,Beas,Punjab,Amritsar,31.7061,74.9005
143202,Wadalkalan,Punjab,Amritsar,31.5584,75.2656
143203,Khanpur,Punjab,Amritsar,31.6126,75.3377
143204,D.B.J.Singh,Punjab,Amritsar,31.5764,75.3312
143205,Butter Sivya,Punjab,Amritsar,31.6069,75.2749
143301,Panjwar,Punjab,Amritsar,31.7061,74.9005
143302,Padhir Kalan,Punjab,Amritsar,31.7061,74.9005
143303,Pahuwind,Punjab,Amritsar,31.7061,74.9005
143304,Makhi Kalan,Punjab,Amritsar,31.7061,74.9005
143305,Mari Megha,Punjab,Amritsar,31.7061,74.9005
143401,Tarn Taran H.O,Punjab,Tarn Taran,31.427,75.0451
143402,Khabedogran,Punjab,Amritsar,31.5775,74.8532
143406,Kallah,Punjab,Tarn Taran,31.4966,75.0024
143407,Khela,Punjab,Amritsar,31.4442,74.87115
143408,Pakhopura,Punjab,Tarn Taran,31.2303,75.0081
143409,Thathian Mahantan,Punjab,Amritsar,31.7061,74.9068
143410,Dadeha Sahib,Punjab,Amritsar,31.7061,74.9005
143411,Chutala,Punjab,Amritsar,31.4554,74.9346
143412,Ratta Gudda,Punjab,Tarn Taran,31.205,74.9221
143413,Jhita Kalan,Punjab,Amritsar,31.5326,74.9554
143414,Gandiwind,Punjab,Amritsar,31.7061,74.9005
143415,Sarhali Mandan,Punjab,Tarn Taran,31.3783,74.9005
143416,Dhariwal,Punjab,Tarn Taran,31.3469,74.8563
143419,Manawan,Punjab,Tarn Taran,31.2182,74.6092
143422,Dhunda,Punjab,Tarn Taran,31.3408,75.124
143501,Nizampura,Punjab,Amritsar,31.7107,74.9583
143502,Jethuwal,Punjab,Amritsar,31.7362,75.0615
143504,Kotli Dhole Shah,Punjab,Amritsar,31.7149,75.0862
143505,Krishna Nagar Batala,Punjab,Gurdaspur,31.9161,75.2937
143506,Udhanwal,Punjab,Gurdaspur,31.7328,75.2836
143507,Kastiwal,Punjab,Gurdaspur,31.9161,75.2937
143511,Dharamkot Bagga,Punjab,Gurdaspur,31.89155,75.2591
143512,Lakhan Kalan,Punjab,Gurdaspur,31.8252,75.3742
143513,Villa Teja,Punjab,Gurdaspur,31.9099,75.0159
143514,Bhoman,Punjab,Gurdaspur,31.6759,75.3395
143515,Kishankot,Punjab,Gurdaspur,31.6656,75.4456
143516,Qadian,Punjab,Gurdaspur,31.7656,75.3801
143517,Ghorewah,Punjab,Gurdaspur,31.8604,75.5152
143518,Seikhwan,Punjab,Gurdaspur,31.8711,75.2845
143519,Sahari,Punjab,Gurdaspur,31.9539,75.3028
143520,Gurdas Nangal,Punjab,Gurdaspur,31.9914,75.3491
143521,Gurdaspur H.O,Punjab,Gurdaspur,31.9507,75.3623
143525,Bharial,Punjab,Gurdaspur,32.1908,75.3642
143526,Galhri,Punjab,Gurdaspur,32.0946,75.3102
143527,Bharath,Punjab,Gurdaspur,31.776,75.3283
143528,Kala Bala -e,Punjab,Gurdaspur,31.9263,75.4841
143529,Babri,Punjab,Gurdaspur,31.9539,75.3981
143530,Tibri,Punjab,Gurdaspur,32.016,75.4512
143531,Paniar,Punjab,Gurdaspur,32.0825,75.4703
143532,Behrampur,Punjab,Gurdaspur,31.9837,75.2554
143533,Bianpur-e,Punjab,Gurdaspur,32.01935,75.42995
143534,Kathlaur,Punjab,Gurdaspur,31.9161,75.2937
143601,Balkalan,Punjab,Amritsar,31.7677,74.9877
143602,Hardorwal,Punjab,Gurdaspur,31.902,75.0602
143603,Ramdass,Punjab,Amritsar,31.9684,74.8916
143604,Udhowali Khurd,Punjab,Gurdaspur,31.9261,75.0209
143605,Dhianpur,Punjab,Gurdaspur,31.9284,75.06
143606,Chak Sikandar,Punjab,Amritsar,31.7634,74.91475
144001,Bazar Shahidan,Punjab,Jalandhar,31.2121,75.5684
144002,Civil Secretariate,Punjab,Jalandhar,31.2121,75.5684
144003,Model House,Punjab,Jalandhar,31.2121,75.5684
144004,Randhawa Masanda,Punjab,Jalandhar,31.2121,75.5684
144005,Jalandhar Cantt H.O,Punjab,Jalandhar,31.2121,75.5684
144006,P.A.P. Lines Jalandhar Cantt,Punjab,Jalandhar,31.2121,75.5684
144007,Ladhewali,Punjab,Jalandhar,31.2121,75.5684
144008,Grain Market (Jalandhar),Punjab,Jalandhar,31.2121,75.5684
144009,Chogitti,Punjab,Jalandhar,31.2121,75.5684
144010,Dhanowali,Punjab,Jalandhar,31.1191,75.487
144011,R.E.C. Jalandhar,Punjab,Jalandhar,31.1191,75.487
144012,Reru,Punjab,Jalandhar,31.1191,75.487
144020,Jamsher,Punjab,Jalandhar,31.2357,75.6186
144021,Basti Bawa Khel,Punjab,Jalandhar,31.21285,75.5924
144022,Mithapur,Punjab,Jalandhar,31.2121,75.5684
144023,Dakoha,Punjab,Jalandhar,31.2121,75.5684
144024,Kot Kalan,Punjab,Jalandhar,31.2121,75.5684
144025,Jaitewali,Punjab,Jalandhar,31.3766,75.6506
144026,Kalyanpur,Punjab,Jalandhar,31.2121,75.5684
144027,Suranussi,Punjab,Jalandhar,31.2121,75.5684
144028,Chitti,Punjab,Jalandhar,31.18145,75.6662
144029,Ratinda,Punjab,Jalandhar,31.1104,75.9057
144030,Kalra,Punjab,Jalandhar,31.40345,75.7919
144031,Rurka Kalan,Punjab,Jalandhar,31.1228,75.6996
144032,Kangniwal,Punjab,Jalandhar,31.1936,75.6513
144033,Bhangala,Punjab,Jalandhar,31.1621,75.5962
144034,Bundala (Jalandhar),Punjab,Jalandhar,31.1278,75.643
144035,Kang Arryan,Punjab,Jalandhar,31.1797,75.6257
144036,Bilga,Punjab,Jalandhar,31.0499,75.6544
144037,Pharwala,Punjab,Jalandhar,31.0902,75.6853
144039,Talwan,Punjab,Jalandhar,31.0966,75.5821
144040,Bhullar,Punjab,Jalandhar,31.1606,75.3515
144041,Adarman,Punjab,Jalandhar,31.0444,75.50065
144042,Shankar,Punjab,Jalandhar,31.14435,75.52615
144043,Birpind,Punjab,Jalandhar,31.1866,75.56535
144044,Sidhwan R.S.,Punjab,Jalandhar,31.1428,75.477
144101,Kotli Than Singh,Punjab,Jalandhar,31.4104,75.6611
144102,Najka,Punjab,Jalandhar,31.2121,75.5684
144103,Adampur AD,Punjab,Jalandhar,31.422,75.7564
144104,Daroli Khurd,Punjab,Jalandhar,31.4104,75.6611
144105,Dadupur Garoa,Punjab,Hoshiarpur,31.6259,75.86
144106,Kotla,Punjab,Jalandhar,31.4735,75.7575
144201,Bhatnura Lubana,Punjab,Jalandhar,31.5143,75.6567
144202,Miani,Punjab,Hoshiarpur,31.67215,75.56235
144204,Saidpur,Punjab,Hoshiarpur,31.6581,75.6456
144205,Dasuya H.O,Punjab,Hoshiarpur,31.646,75.7136
144206,Bahera,Punjab,Hoshiarpur,31.7546,75.9117
144207,Chipra,Punjab,Hoshiarpur,31.73465,75.7507
144208,Sataur,Punjab,Hoshiarpur,31.6775,75.8296
144209,Dandoh,Punjab,Hoshiarpur,31.70815,75.9041
144210,Bhunga,Punjab,Hoshiarpur,31.6034,75.8604
144211,Sango Katrala,Punjab,Hoshiarpur,31.9805,75.6005
144212,Maseet Pal Kot,Punjab,Hoshiarpur,31.6856,75.6672
144213,Bhanowal,Punjab,Hoshiarpur,31.7968,75.8077
144214,Abdulapur,Punjab,Hoshiarpur,31.6259,75.86
144216,Talwara Township,Punjab,Hoshiarpur,31.911,75.8889
144221,Bhagran,Punjab,Hoshiarpur,31.8563,75.7345
144222,Handwal,Punjab,Hoshiarpur,31.831,75.8022
144223,Badla,Punjab,Hoshiarpur,31.81315,75.8302
144224,Bringali,Punjab,Hoshiarpur,31.8232,75.78
144301,Naugajja,Punjab,Jalandhar,31.2639,75.58435
144302,Duhre,Punjab,Jalandhar,31.2121,75.5684
144303,Jalowal,Punjab,Jalandhar,31.2121,75.5684
144305,Berchha,Punjab,Hoshiarpur,31.6259,75.86
144306,Jandwal,Punjab,Hoshiarpur,32.0357,75.6209
144311,Rorkee,Punjab,Jalandhar,31.1479,75.692
144401,Bazar Sarafan Phagwara,Punjab,Kapurthala,31.2326,75.7895
144402,Chak Prema,Punjab,Kapurthala,31.3531,75.4034
144403,Ranipur (Kapurthala),Punjab,Jalandhar,31.2121,75.5684
144404,Ajnoha,Punjab,Hoshiarpur,31.3743,75.86
144405,Narur,Punjab,Jalandhar,31.2121,75.5684
144406,Dihana,Punjab,Hoshiarpur,31.3584,75.8943
144407,Domeli,Punjab,Jalandhar,31.2121,75.5684
144408,Panchhat,Punjab,Kapurthala,31.2326,75.7895
144409,Rurka Khurd,Punjab,Jalandhar,31.121,75.7782
144410,Khaira,Punjab,Jalandhar,31.0368,75.8228
144411,Khajurla,Punjab,Kapurthala,31.3531,75.4034
144415,Lassara,Punjab,Nawanshahr,31.1104,76.1547
144416,Massani,Punjab,Jalandhar,31.0828,75.8874
144417,Phambra,Punjab,Jalandhar,31.14025,75.7854
144418,Atti,Punjab,Jalandhar,31.118,75.795
144419,Dayalpur (Jalandhar),Punjab,Jalandhar,31.0531,75.8628
144421,Sahlon,Punjab,Nawanshahr,31.09185,76.0376
144422,Urapar,Punjab,Nawanshahr,31.1104,76.1547
144501,Jasso Mazara,Punjab,Nawanshahr,31.1941,75.8422
144502,Dhandwar,Punjab,Nawanshahr,31.1617,75.8769
144503,Bharoli,Punjab,Nawanshahr,31.2145,75.9247
144504,Langeri Jagirdaran,Punjab,Nawanshahr,31.18095,75.88665
144505,Chak Kalan,Punjab,Nawanshahr,31.1917,75.9462
144506,Surapur,Punjab,Nawanshahr,31.2046,76.0721
144507,Mokandpur,Punjab,Nawanshahr,31.1186,75.9558
144508,Kariha,Punjab,Nawanshahr,31.1642,76.0617
144509,Khankhana,Punjab,Nawanshahr,31.1632,75.9391
144510,Paddi Matwali,Punjab,Nawanshahr,31.2357,75.9968
144511,Raipur Dhaba,Punjab,Jalandhar,31.2121,75.5684
144512,Palli Jhikki,Punjab,Nawanshahr,31.1104,76.1547
144513,Kamam,Punjab,Nawanshahr,31.1343,76.0251
144514,Kulam,Punjab,Nawanshahr,31.1463,76.1318
144515,Usmanpur,Punjab,Nawanshahr,31.0675,76.2035
144516,Bharmazara,Punjab,Nawanshahr,31.09985,76.1813
144517,Kahlon,Punjab,Nawanshahr,31.0628,76.11
144518,Bharta Khurd,Punjab,Nawanshahr,31.0484,76.0571
144519,Thinda,Punjab,Hoshiarpur,31.5032,75.8355
144520,Binjon,Punjab,Hoshiarpur,31.2893,75.9947
144521,Mehatpur Oladini,Punjab,Nawanshahr,31.1104,76.1547
144522,Mutton,Punjab,Nawanshahr,31.1141,75.95
144523,Binewal,Punjab,Hoshiarpur,31.2911,75.9175
144524,Kareempur Chahwala,Punjab,Nawanshahr,31.1104,76.1547
144525,Mallewal,Punjab,Nawanshahr,31.1104,76.1547
144526,Gulpur,Punjab,Nawanshahr,31.1104,76.1547
144527,Ror Mazara,Punjab,Hoshiarpur,31.26865,76.1015
144528,Saleempur,Punjab,Hoshiarpur,31.6479,75.7418
144529,Jassowal,Punjab,Hoshiarpur,31.6259,75.86
144530,Jaijon,Punjab,Hoshiarpur,31.3466,76.1487
144531,Kitna,Punjab,Hoshiarpur,31.2422,76.0523
144532,Dhamai,Punjab,Nawanshahr,31.1104,76.1547
144533,Rel,Punjab,Nawanshahr,30.99195,76.4861
144601,Amrit Bazar(Kapurthala),Punjab,Kapurthala,31.3801,75.3811
144602,Rail Coach Factory,Punjab,Kapurthala,31.3536,75.3683
144603,Ahmedpur,Punjab,Kapurthala,31.3288,75.4193
144606,Khiranwali,Punjab,Kapurthala,31.386,75.2792
144620,Bhulana,Punjab,Kapurthala,31.319,75.3491
144621,Begowal,Punjab,Kapurthala,31.62,75.5497
144622,Bholath,Punjab,Kapurthala,31.5326,75.5025
144623,Jallowal Madhopur,Punjab,Jalandhar,31.2364,75.416
144624,Talwara,Punjab,Kapurthala,31.4898,75.4294
144625,Kular,Punjab,Kapurthala,31.28345,75.3678
144626,Gnqc Sultanpur,Punjab,Kapurthala,31.2062,75.2132
144628,Nasirpur,Punjab,Kapurthala,31.31505,75.2563
144629,Manak,Punjab,Jalandhar,31.1116,75.3178
144630,Gohir,Punjab,Jalandhar,31.2121,75.5684
144631,Miani Bhagopurian,Punjab,Kapurthala,31.3531,75.4034
144632,Mehli,Punjab,Kapurthala,31.3531,75.4034
144633,Sarhali (Jalandhar),Punjab,Jalandhar,31.1791,75.6626
144701,Rupewali,Punjab,Jalandhar,31.2121,75.5684
144702,Mianwal,Punjab,Jalandhar,31.1476,75.2636
144703,Sandhewal,Punjab,Jalandhar,31.0653,75.368
144801,Mustafapur,Punjab,Jalandhar,31.22325,75.53345
144802,Subhanpur,Punjab,Kapurthala,31.4468,75.3971
144803,Kudowal,Punjab,Kapurthala,31.3531,75.4034
144804,Butala,Punjab,Kapurthala,31.4944,75.3033
144805,Sarai Khas,Punjab,Jalandhar,31.2121,75.5684
144806,Pattar Kalan,Punjab,Jalandhar,31.2121,75.5684
144819,Ibrahimwal,Punjab,Kapurthala,31.4389,75.4181
145001,Karoli,Punjab,Gurdaspur,31.9161,75.2937
145022,Sarti,Punjab,Gurdaspur,31.9161,75.2937
145023,Gho,Punjab,Gurdaspur,31.9161,75.2937
145024,Tharial,Punjab,Gurdaspur,32.142,75.4493
145025,Jhakholari,Punjab,Gurdaspur,31.9161,75.2937
145026,Datial,Punjab,Gurdaspur,31.9161,75.2937
145027,Khojeke Chak,Punjab,Gurdaspur,31.9161,75.2937
145029,Kot,Punjab,Gurdaspur,31.9161,75.2937
145101,Gurrah,Punjab,Gurdaspur,31.9161,75.2937
146001,Bahadurpur Chowk,Punjab,Hoshiarpur,31.5344,75.8827
146021,Dada,Punjab,Hoshiarpur,31.5796,75.9875
146022,Meghowal Ganjyan,Punjab,Hoshiarpur,31.5093,75.8385
146023,Bajwara,Punjab,Hoshiarpur,31.4966,75.9516
146024,Bhagowal,Punjab,Hoshiarpur,31.5906,75.8379
146101,Nangal Khurd,Punjab,Hoshiarpur,31.6259,75.86
146102,Jandoli,Punjab,Hoshiarpur,31.6259,75.86
146103,Thakrowal,Punjab,Hoshiarpur,31.3653,75.9496
146104,Bihala,Punjab,Hoshiarpur,31.43,75.9646
146105,Mahilpur,Punjab,Hoshiarpur,31.3534,75.9805
146106,Ganeshpur Bharta,Punjab,Hoshiarpur,31.5164,75.8385
146107,Hakumatpur,Punjab,Hoshiarpur,31.3224,75.9822
146108,Kharar Achharwal,Punjab,Hoshiarpur,31.3262,75.9508
146109,Meghowal,Punjab,Hoshiarpur,31.6259,75.86
146110,Jahan Khelan,Punjab,Hoshiarpur,31.5131,75.9834
146111,Bhatrana,Punjab,Hoshiarpur,31.4623,75.8422
146112,Rajpur Bhayan,Punjab,Hoshiarpur,31.4178,75.8864
146113,Khadiala,Punjab,Hoshiarpur,31.608,75.7746
146114,Khanpur,Punjab,Hoshiarpur,31.5822,75.7418
146115,Kalubahar,Punjab,Hoshiarpur,31.5307,75.8131
146116,Muradpur Naryal,Punjab,Hoshiarpur,31.6229,75.705
147001,Bahera Road Patiala,Punjab,Patiala,30.3793,76.1644
147002,Urban Estate (Patiala),Punjab,Patiala,30.3793,76.1644
147003,D C W,Punjab,Patiala,30.3793,76.1644
147004,Nandpur Kesho,Punjab,Patiala,30.4562,76.4223
147005,Kalyan,Punjab,Patiala,30.2803,76.3516
147006,Allowal,Punjab,Patiala,30.4108,76.3315
147007,Saphera,Punjab,Patiala,30.3021,76.2994
147021,Kheri Mandlan,Punjab,Patiala,30.3561,76.5128
147101,Samana,Punjab,Patiala,30.2478,76.2609
147102,Kakrala,Punjab,Patiala,30.0482,76.19
147103,Sanaur,Punjab,Patiala,30.3018,76.4579
147104,Chinarthal Kalan,Punjab,Patiala,30.4962,76.3221
147105,Shergarh,Punjab,Patiala,30.0203,76.1857
147111,Devigarh,Punjab,Patiala,30.1736,76.4872
147201,Binaheri,Punjab,Patiala,30.4051,76.1624
147202,Mangewal,Punjab,Patiala,30.5105,76.2111
147203,Amloh,Punjab,Patiala,30.2803,76.3516
147301,Mandigobindgarh It,Punjab,Fatehgarh Sahib,30.6515,76.2416
148001,N G M Sangrur,Punjab,Sangrur,30.2298,75.8488
148002,Bhindran,Punjab,Sangrur,30.2298,75.8488
148017,Bhojowali,Punjab,Sangrur,30.3341,75.9337
148018,Kandhargarh,Punjab,Sangrur,30.3985,76.016
148019,Jitwal Kalan,Punjab,Sangrur,30.3742,75.9806
148020,Mithewal,Punjab,Sangrur,30.2128,75.87
148021,Dehliz Kalan,Punjab,Sangrur,30.2128,75.87
148022,Amargarh (Sangrur),Punjab,Sangrur,30.4891,76.0076
148023,Sangala,Punjab,Sangrur,30.3997,75.8285
148024,Kumbherwal,Punjab,Sangrur,30.4002,75.8063
148025,Changli,Punjab,Sangrur,30.4428,75.7041
148026,Sakraudi,Punjab,Sangrur,30.2339,76.023
148027,Gulhari,Punjab,Sangrur,29.8027,76.042
148028,Jakhepal,Punjab,Sangrur,30.1708,75.8597
148029,Shahpur,Punjab,Sangrur,30.2155,75.9047
148030,Ugrahan,Punjab,Sangrur,30.0428,75.7978
148031,Daska,Punjab,Sangrur,30.2128,75.87
148033,Hamirgarh,Punjab,Sangrur,30.1234,75.8238
148034,Saron,Punjab,Sangrur,30.4297,75.9985
148035,Chhahar,Punjab,Sangrur,30.09315,75.96275
148100,Ramgarh,Punjab,Barnala,30.5471,75.4194
148101,Ncc Barnala,Punjab,Barnala,30.428,75.5239
148102,Bhadaur (Sangrur),Punjab,Barnala,30.4945,75.2978
148103,Jodhpur,Punjab,Barnala,30.4018,75.4441
148104,Qutba,Punjab,Barnala,30.3865,75.5007
148105,Pandher,Punjab,Barnala,30.3865,75.5007
148106,Dhadrian,Punjab,Sangrur,30.2084,75.6819
148107,Handiaya,Punjab,Barnala,30.2856,75.4602
148108,Sukhpura Maur,Punjab,Barnala,30.33,75.3877
148109,Karamgarh,Punjab,Barnala,30.4078,75.5864
151001,Bathinda H.O,Punjab,Bathinda,30.1826,75.0416
151002,Sevian,Punjab,Bathinda,30.1826,75.0416
151003,Nfl Bathinda,Punjab,Bathinda,30.1826,75.0416
151004,Bathinda Cantt,Punjab,Bathinda,30.1826,75.0416
151005,Railway Colony (Bathinda),Punjab,Bathinda,30.1826,75.0416
